provincia,anyo,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita
Córdoba,2010,16656.0,409538.0,4560676.0,137424.0,0.04067
Córdoba,2011,13566.0,805857.0,5167098.0,147139.0,0.016834
Córdoba,2011,13566.0,395858.0,5167098.0,147139.0,0.03427
Córdoba,2011,13566.0,409999.0,5167098.0,147139.0,0.033088
Córdoba,2012,11820.0,804498.0,5181887.0,151922.0,0.014692
Córdoba,2012,11820.0,395300.0,5181887.0,151922.0,0.029901
Córdoba,2012,11820.0,409198.0,5181887.0,151922.0,0.028886
Córdoba,2013,11943.0,802422.0,5160261.0,147565.0,0.014884
Córdoba,2013,11943.0,394189.0,5160261.0,147565.0,0.030298
Córdoba,2013,11943.0,408233.0,5160261.0,147565.0,0.029255
Córdoba,2014,11265.0,799402.0,5625502.0,148668.0,0.014092
Córdoba,2014,11265.0,392644.0,5625502.0,148668.0,0.02869
Córdoba,2014,11265.0,406758.0,5625502.0,148668.0,0.027695
Córdoba,2015,13335.0,795611.0,5966612.0,216879.0,0.016761
Córdoba,2015,13335.0,390559.0,5966612.0,216879.0,0.034143
Córdoba,2015,13335.0,405052.0,5966612.0,216879.0,0.032922
Córdoba,2016,14388.0,791610.0,6241624.0,219958.0,0.018176
Córdoba,2016,14388.0,388470.0,6241624.0,219958.0,0.037038
Córdoba,2016,14388.0,403140.0,6241624.0,219958.0,0.03569
Córdoba,2017,16908.0,788219.0,6465224.0,223145.0,0.021451
Córdoba,2017,16908.0,386736.0,6465224.0,223145.0,0.04372
Córdoba,2017,16908.0,401483.0,6465224.0,223145.0,0.042114
Córdoba,2018,19584.0,785240.0,6274797.0,219339.0,0.02494
Córdoba,2018,19584.0,385085.0,6274797.0,219339.0,0.050856
Córdoba,2018,19584.0,400155.0,6274797.0,219339.0,0.048941
Córdoba,2019,19890.0,782979.0,6542846.0,225356.0,0.025403
Córdoba,2019,19890.0,383790.0,6542846.0,225356.0,0.051825
Córdoba,2019,19890.0,399189.0,6542846.0,225356.0,0.049826
Córdoba,2020,16794.0,781451.0,2137735.0,129791.0,0.021491
Córdoba,2020,16794.0,382886.0,2137735.0,129791.0,0.043862
Córdoba,2020,16794.0,398565.0,2137735.0,129791.0,0.042136
Córdoba,2021,23034.0,776789.0,3400230.0,171654.0,0.029653
Córdoba,2021,23034.0,380473.0,3400230.0,171654.0,0.06054
Córdoba,2021,23034.0,396316.0,3400230.0,171654.0,0.05812
Córdoba,2022,25386.0,,5612347.0,217189.0,
Córdoba,2023,24204.0,,6136391.0,224802.0,
Córdoba,2024,28404.0,,6310105.0,225534.0,
Gipuzkoa,1996,,676208.0,,,
Gipuzkoa,1996,,331900.0,,,
Gipuzkoa,1996,,344308.0,,,
Gipuzkoa,1998,,676439.0,,,
Gipuzkoa,1998,,331804.0,,,
Gipuzkoa,1998,,344635.0,,,
Gipuzkoa,1999,,677275.0,4171620.0,14956.0,
Gipuzkoa,1999,,332698.0,4171620.0,14956.0,
Gipuzkoa,1999,,344577.0,4171620.0,14956.0,
Gipuzkoa,2000,,679370.0,3958180.0,14277.0,
Gipuzkoa,2000,,333502.0,3958180.0,14277.0,
Gipuzkoa,2000,,345868.0,3958180.0,14277.0,
Gipuzkoa,2001,,680069.0,3680262.0,110187.0,
Gipuzkoa,2001,,334011.0,3680262.0,110187.0,
Gipuzkoa,2001,,346058.0,3680262.0,110187.0,
Gipuzkoa,2002,,682977.0,3983177.0,112942.0,
Gipuzkoa,2002,,335670.0,3983177.0,112942.0,
Gipuzkoa,2002,,347307.0,3983177.0,112942.0,
Gipuzkoa,2003,,684416.0,4141252.0,117170.0,
Gipuzkoa,2003,,336409.0,4141252.0,117170.0,
Gipuzkoa,2003,,348007.0,4141252.0,117170.0,
Gipuzkoa,2004,,686513.0,4452730.0,119375.0,
Gipuzkoa,2004,,337552.0,4452730.0,119375.0,
Gipuzkoa,2004,,348961.0,4452730.0,119375.0,
Gipuzkoa,2005,,688708.0,4610992.0,117998.0,
Gipuzkoa,2005,,338605.0,4610992.0,117998.0,
Gipuzkoa,2005,,350103.0,4610992.0,117998.0,
Gipuzkoa,2006,,691895.0,5088335.0,119187.0,
Gipuzkoa,2006,,340051.0,5088335.0,119187.0,
Gipuzkoa,2006,,351844.0,5088335.0,119187.0,
Gipuzkoa,2007,23745.0,694944.0,5054023.0,122860.0,0.034168
Gipuzkoa,2007,23745.0,341400.0,5054023.0,122860.0,0.069552
Gipuzkoa,2007,23745.0,353544.0,5054023.0,122860.0,0.067163
Gipuzkoa,2008,17820.0,701056.0,5007745.0,129648.0,0.025419
Gipuzkoa,2008,17820.0,344679.0,5007745.0,129648.0,0.0517
Gipuzkoa,2008,17820.0,356377.0,5007745.0,129648.0,0.050003
Gipuzkoa,2009,13641.0,705698.0,4925268.0,131517.0,0.01933
Gipuzkoa,2009,13641.0,346820.0,4925268.0,131517.0,0.039332
Gipuzkoa,2009,13641.0,358878.0,4925268.0,131517.0,0.03801
Gipuzkoa,2010,15672.0,707263.0,5288428.0,139113.0,0.022159
Gipuzkoa,2010,15672.0,347027.0,5288428.0,139113.0,0.045161
Gipuzkoa,2010,15672.0,360236.0,5288428.0,139113.0,0.043505
Gipuzkoa,2011,14247.0,709607.0,5489915.0,137787.0,0.020077
Gipuzkoa,2011,14247.0,347653.0,5489915.0,137787.0,0.040981
Gipuzkoa,2011,14247.0,361954.0,5489915.0,137787.0,0.039361
Gipuzkoa,2012,12435.0,712097.0,5367614.0,133831.0,0.017463
Gipuzkoa,2012,12435.0,348655.0,5367614.0,133831.0,0.035666
Gipuzkoa,2012,12435.0,363442.0,5367614.0,133831.0,0.034215
Gipuzkoa,2013,9753.0,713818.0,5460073.0,139531.0,0.013663
Gipuzkoa,2013,9753.0,349551.0,5460073.0,139531.0,0.027902
Gipuzkoa,2013,9753.0,364267.0,5460073.0,139531.0,0.026774
Gipuzkoa,2014,12000.0,715148.0,5523281.0,140444.0,0.01678
Gipuzkoa,2014,12000.0,350014.0,5523281.0,140444.0,0.034284
Gipuzkoa,2014,12000.0,365134.0,5523281.0,140444.0,0.032865
Gipuzkoa,2015,13569.0,716834.0,6085751.0,207322.0,0.018929
Gipuzkoa,2015,13569.0,350799.0,6085751.0,207322.0,0.03868
Gipuzkoa,2015,13569.0,366035.0,6085751.0,207322.0,0.03707
Gipuzkoa,2016,15879.0,717832.0,6436693.0,212698.0,0.022121
Gipuzkoa,2016,15879.0,350998.0,6436693.0,212698.0,0.04524
Gipuzkoa,2016,15879.0,366834.0,6436693.0,212698.0,0.043287
Gipuzkoa,2017,17385.0,719282.0,6698954.0,222393.0,0.02417
Gipuzkoa,2017,17385.0,351262.0,6698954.0,222393.0,0.049493
Gipuzkoa,2017,17385.0,368020.0,6698954.0,222393.0,0.047239
Gipuzkoa,2018,19701.0,720592.0,6975504.0,228361.0,0.02734
Gipuzkoa,2018,19701.0,351696.0,6975504.0,228361.0,0.056017
Gipuzkoa,2018,19701.0,368896.0,6975504.0,228361.0,0.053405
Gipuzkoa,2019,21591.0,723576.0,7184429.0,230480.0,0.029839
Gipuzkoa,2019,21591.0,353363.0,7184429.0,230480.0,0.061101
Gipuzkoa,2019,21591.0,370213.0,7184429.0,230480.0,0.05832
Gipuzkoa,2020,16938.0,727121.0,2966958.0,157720.0,0.023295
Gipuzkoa,2020,16938.0,355130.0,2966958.0,157720.0,0.047695
Gipuzkoa,2020,16938.0,371991.0,2966958.0,157720.0,0.045533
Gipuzkoa,2021,21195.0,726033.0,5127612.0,205755.0,0.029193
Gipuzkoa,2021,21195.0,354717.0,5127612.0,205755.0,0.059752
Gipuzkoa,2021,21195.0,371316.0,5127612.0,205755.0,0.057081
Gipuzkoa,2022,21582.0,,7795010.0,252526.0,
Gipuzkoa,2023,20787.0,,8595589.0,260484.0,
Gipuzkoa,2024,22110.0,,9151652.0,272140.0,
Girona,1996,,530631.0,,,
Girona,1996,,262542.0,,,
Girona,1996,,268089.0,,,
Girona,1998,,543191.0,,,
Girona,1998,,269400.0,,,
Girona,1998,,273791.0,,,
Girona,1999,,553348.0,28014292.0,71570.0,
Girona,1999,,274866.0,28014292.0,71570.0,
Girona,1999,,278482.0,28014292.0,71570.0,
Girona,2000,,565599.0,28058864.0,67459.0,
Girona,2000,,281460.0,28058864.0,67459.0,
Girona,2000,,284139.0,28058864.0,67459.0,
Girona,2001,,579650.0,27660107.0,706977.0,
Girona,2001,,289317.0,27660107.0,706977.0,
Girona,2001,,290333.0,27660107.0,706977.0,
Girona,2002,,598112.0,27756403.0,732944.0,
Girona,2002,,299657.0,27756403.0,732944.0,
Girona,2002,,298455.0,27756403.0,732944.0,
Girona,2003,,619692.0,26655480.0,701923.0,
Girona,2003,,311514.0,26655480.0,701923.0,
Girona,2003,,308178.0,26655480.0,701923.0,
Girona,2004,,636198.0,26389476.0,708934.0,
Girona,2004,,320098.0,26389476.0,708934.0,
Girona,2004,,316100.0,26389476.0,708934.0,
Girona,2005,,664506.0,26895336.0,713377.0,
Girona,2005,,336206.0,26895336.0,713377.0,
Girona,2005,,328300.0,26895336.0,713377.0,
Girona,2006,,687331.0,28832527.0,729126.0,
Girona,2006,,348922.0,28832527.0,729126.0,
Girona,2006,,338409.0,28832527.0,729126.0,
Girona,2007,49746.0,706185.0,29091151.0,732316.0,0.070443
Girona,2007,49746.0,358108.0,29091151.0,732316.0,0.138913
Girona,2007,49746.0,348077.0,29091151.0,732316.0,0.142917
Girona,2008,28356.0,731864.0,28808055.0,753980.0,0.038745
Girona,2008,28356.0,372266.0,28808055.0,753980.0,0.076171
Girona,2008,28356.0,359598.0,28808055.0,753980.0,0.078855
Girona,2009,21555.0,747782.0,26342240.0,706639.0,0.028825
Girona,2009,21555.0,379629.0,26342240.0,706639.0,0.056779
Girona,2009,21555.0,368153.0,26342240.0,706639.0,0.058549
Girona,2010,23982.0,753046.0,27800014.0,740225.0,0.031847
Girona,2010,23982.0,380773.0,27800014.0,740225.0,0.062982
Girona,2010,23982.0,372273.0,27800014.0,740225.0,0.06442
Girona,2011,20373.0,756810.0,28304033.0,730551.0,0.02692
Girona,2011,20373.0,381448.0,28304033.0,730551.0,0.05341
Girona,2011,20373.0,375362.0,28304033.0,730551.0,0.054276
Girona,2012,20538.0,761627.0,27569257.0,726565.0,0.026966
Girona,2012,20538.0,383428.0,27569257.0,726565.0,0.053564
Girona,2012,20538.0,378199.0,27569257.0,726565.0,0.054305
Girona,2013,21087.0,761632.0,28717345.0,732376.0,0.027687
Girona,2013,21087.0,382685.0,28717345.0,732376.0,0.055103
Girona,2013,21087.0,378947.0,28717345.0,732376.0,0.055646
Girona,2014,22116.0,756156.0,28727855.0,725478.0,0.029248
Girona,2014,22116.0,379175.0,28727855.0,725478.0,0.058327
Girona,2014,22116.0,376981.0,28727855.0,725478.0,0.058666
Girona,2015,22836.0,753054.0,30282669.0,1065457.0,0.030325
Girona,2015,22836.0,376936.0,30282669.0,1065457.0,0.060583
Girona,2015,22836.0,376118.0,30282669.0,1065457.0,0.060715
Girona,2016,27003.0,753576.0,32286480.0,1105977.0,0.035833
Girona,2016,27003.0,376943.0,32286480.0,1105977.0,0.071637
Girona,2016,27003.0,376633.0,32286480.0,1105977.0,0.071696
Girona,2017,31059.0,755716.0,31628407.0,1076160.0,0.041099
Girona,2017,31059.0,377615.0,31628407.0,1076160.0,0.08225
Girona,2017,31059.0,378101.0,31628407.0,1076160.0,0.082145
Girona,2018,32283.0,761947.0,32129091.0,1080992.0,0.042369
Girona,2018,32283.0,380690.0,32129091.0,1080992.0,0.084801
Girona,2018,32283.0,381257.0,32129091.0,1080992.0,0.084675
Girona,2019,32718.0,771044.0,32857379.0,1105508.0,0.042433
Girona,2019,32718.0,385298.0,32857379.0,1105508.0,0.084916
Girona,2019,32718.0,385746.0,32857379.0,1105508.0,0.084817
Girona,2020,27714.0,781788.0,9997604.0,500254.0,0.03545
Girona,2020,27714.0,391183.0,9997604.0,500254.0,0.070847
Girona,2020,27714.0,390605.0,9997604.0,500254.0,0.070951
Girona,2021,37596.0,786596.0,18207151.0,751268.0,0.047796
Girona,2021,37596.0,393769.0,18207151.0,751268.0,0.095477
Girona,2021,37596.0,392827.0,18207151.0,751268.0,0.095706
Girona,2022,45015.0,,30383054.0,1031716.0,
Girona,2023,41121.0,,33295459.0,1093239.0,
Girona,2024,40815.0,,34096851.0,1108470.0,
Granada,1996,,808053.0,,,
Granada,1996,,395509.0,,,
Granada,1996,,412544.0,,,
Granada,1998,,801177.0,,,
Granada,1998,,391867.0,,,
Granada,1998,,409310.0,,,
Granada,1999,,813061.0,10499994.0,29352.0,
Granada,1999,,397751.0,10499994.0,29352.0,
Granada,1999,,415310.0,10499994.0,29352.0,
Granada,2000,,809004.0,10430860.0,30457.0,
Granada,2000,,395659.0,10430860.0,30457.0,
Granada,2000,,413345.0,10430860.0,30457.0,
Granada,2001,,812637.0,11143283.0,273507.0,
Granada,2001,,398272.0,11143283.0,273507.0,
Granada,2001,,414365.0,11143283.0,273507.0,
Granada,2002,,818959.0,11435037.0,294032.0,
Granada,2002,,402121.0,11435037.0,294032.0,
Granada,2002,,416838.0,11435037.0,294032.0,
Granada,2003,,828107.0,11561664.0,307583.0,
Granada,2003,,407293.0,11561664.0,307583.0,
Granada,2003,,420814.0,11561664.0,307583.0,
Granada,2004,,841687.0,12031291.0,324382.0,
Granada,2004,,414472.0,12031291.0,324382.0,
Granada,2004,,427215.0,12031291.0,324382.0,
Granada,2005,,860898.0,13634312.0,344644.0,
Granada,2005,,424718.0,13634312.0,344644.0,
Granada,2005,,436180.0,13634312.0,344644.0,
Granada,2006,,876184.0,14672582.0,352698.0,
Granada,2006,,433320.0,14672582.0,352698.0,
Granada,2006,,442864.0,14672582.0,352698.0,
Granada,2007,49554.0,884099.0,14563351.0,359162.0,0.05605
Granada,2007,49554.0,437782.0,14563351.0,359162.0,0.113193
Granada,2007,49554.0,446317.0,14563351.0,359162.0,0.111029
Granada,2008,38538.0,901220.0,14038396.0,370123.0,0.042762
Granada,2008,38538.0,447280.0,14038396.0,370123.0,0.086161
Granada,2008,38538.0,453940.0,14038396.0,370123.0,0.084897
Granada,2009,29184.0,907428.0,12956108.0,392123.0,0.032161
Granada,2009,29184.0,448784.0,12956108.0,392123.0,0.065029
Granada,2009,29184.0,458644.0,12956108.0,392123.0,0.063631
Granada,2010,26805.0,918072.0,13365728.0,396930.0,0.029197
Granada,2010,26805.0,453734.0,13365728.0,396930.0,0.059076
Granada,2010,26805.0,464338.0,13365728.0,396930.0,0.057727
Granada,2011,24129.0,924550.0,14297406.0,406946.0,0.026098
Granada,2011,24129.0,457084.0,14297406.0,406946.0,0.052789
Granada,2011,24129.0,467466.0,14297406.0,406946.0,0.051617
Granada,2012,19491.0,922928.0,13723203.0,393752.0,0.021119
Granada,2012,19491.0,456216.0,13723203.0,393752.0,0.042723
Granada,2012,19491.0,466712.0,13723203.0,393752.0,0.041762
Granada,2013,19197.0,919319.0,14716069.0,398121.0,0.020882
Granada,2013,19197.0,453670.0,14716069.0,398121.0,0.042315
Granada,2013,19197.0,465649.0,14716069.0,398121.0,0.041226
Granada,2014,18549.0,919455.0,15635135.0,412804.0,0.020174
Granada,2014,18549.0,453407.0,15635135.0,412804.0,0.04091
Granada,2014,18549.0,466048.0,15635135.0,412804.0,0.039801
Granada,2015,20787.0,917297.0,16514631.0,601889.0,0.022661
Granada,2015,20787.0,451907.0,16514631.0,601889.0,0.045998
Granada,2015,20787.0,465390.0,16514631.0,601889.0,0.044666
Granada,2016,22335.0,915392.0,17267061.0,602655.0,0.024399
Granada,2016,22335.0,451148.0,17267061.0,602655.0,0.049507
Granada,2016,22335.0,464244.0,17267061.0,602655.0,0.04811
Granada,2017,27513.0,912938.0,17551631.0,591323.0,0.030137
Granada,2017,27513.0,449821.0,17551631.0,591323.0,0.061164
Granada,2017,27513.0,463117.0,17551631.0,591323.0,0.059408
Granada,2018,30810.0,912075.0,18653533.0,617320.0,0.03378
Granada,2018,30810.0,449318.0,18653533.0,617320.0,0.068571
Granada,2018,30810.0,462757.0,18653533.0,617320.0,0.066579
Granada,2019,31191.0,914678.0,19736069.0,616898.0,0.034101
Granada,2019,31191.0,450555.0,19736069.0,616898.0,0.069228
Granada,2019,31191.0,464123.0,19736069.0,616898.0,0.067204
Granada,2020,26751.0,919168.0,6183905.0,323513.0,0.029103
Granada,2020,26751.0,452595.0,6183905.0,323513.0,0.059106
Granada,2020,26751.0,466573.0,6183905.0,323513.0,0.057335
Granada,2021,36126.0,921338.0,8805255.0,412291.0,0.03921
Granada,2021,36126.0,453683.0,8805255.0,412291.0,0.079628
Granada,2021,36126.0,467655.0,8805255.0,412291.0,0.077249
Granada,2022,41538.0,,15573559.0,568508.0,
Granada,2023,37008.0,,16601083.0,577437.0,
Granada,2024,40377.0,,17610828.0,599316.0,
Guadalajara,1996,,157255.0,,,
Guadalajara,1996,,79412.0,,,
Guadalajara,1996,,77843.0,,,
Guadalajara,1998,,159331.0,,,
Guadalajara,1998,,80464.0,,,
Guadalajara,1998,,78867.0,,,
Guadalajara,1999,,161669.0,1212406.0,4484.0,
Guadalajara,1999,,81594.0,1212406.0,4484.0,
Guadalajara,1999,,80075.0,1212406.0,4484.0,
Guadalajara,2000,,165347.0,1249482.0,4376.0,
Guadalajara,2000,,83488.0,1249482.0,4376.0,
Guadalajara,2000,,81859.0,1249482.0,4376.0,
Guadalajara,2001,,171532.0,1260706.0,47260.0,
Guadalajara,2001,,86761.0,1260706.0,47260.0,
Guadalajara,2001,,84771.0,1260706.0,47260.0,
Guadalajara,2002,,177761.0,1290485.0,50651.0,
Guadalajara,2002,,90208.0,1290485.0,50651.0,
Guadalajara,2002,,87553.0,1290485.0,50651.0,
Guadalajara,2003,,185474.0,1340681.0,56034.0,
Guadalajara,2003,,94421.0,1340681.0,56034.0,
Guadalajara,2003,,91053.0,1340681.0,56034.0,
Guadalajara,2004,,193913.0,1419301.0,56536.0,
Guadalajara,2004,,98911.0,1419301.0,56536.0,
Guadalajara,2004,,95002.0,1419301.0,56536.0,
Guadalajara,2005,,203737.0,1428032.0,57409.0,
Guadalajara,2005,,104082.0,1428032.0,57409.0,
Guadalajara,2005,,99655.0,1428032.0,57409.0,
Guadalajara,2006,,213505.0,1710859.0,63747.0,
Guadalajara,2006,,109054.0,1710859.0,63747.0,
Guadalajara,2006,,104451.0,1710859.0,63747.0,
Guadalajara,2007,17052.0,224076.0,1758095.0,64565.0,0.076099
Guadalajara,2007,17052.0,114798.0,1758095.0,64565.0,0.148539
Guadalajara,2007,17052.0,109278.0,1758095.0,64565.0,0.156042
Guadalajara,2008,14946.0,237787.0,1643570.0,67944.0,0.062855
Guadalajara,2008,14946.0,122327.0,1643570.0,67944.0,0.122181
Guadalajara,2008,14946.0,115460.0,1643570.0,67944.0,0.129447
Guadalajara,2009,10644.0,246151.0,1401630.0,65255.0,0.043242
Guadalajara,2009,10644.0,126608.0,1401630.0,65255.0,0.084071
Guadalajara,2009,10644.0,119543.0,1401630.0,65255.0,0.089039
Guadalajara,2010,8583.0,251563.0,1313427.0,65355.0,0.034119
Guadalajara,2010,8583.0,129170.0,1313427.0,65355.0,0.066447
Guadalajara,2010,8583.0,122393.0,1313427.0,65355.0,0.070127
Guadalajara,2011,8820.0,256461.0,1265437.0,64688.0,0.034391
Guadalajara,2011,8820.0,131532.0,1265437.0,64688.0,0.067056
Guadalajara,2011,8820.0,124929.0,1265437.0,64688.0,0.0706
Guadalajara,2012,6711.0,259537.0,1157665.0,63808.0,0.025858
Guadalajara,2012,6711.0,133009.0,1157665.0,63808.0,0.050455
Guadalajara,2012,6711.0,126528.0,1157665.0,63808.0,0.05304
Guadalajara,2013,7227.0,257723.0,1167023.0,64076.0,0.028042
Guadalajara,2013,7227.0,131796.0,1167023.0,64076.0,0.054835
Guadalajara,2013,7227.0,125927.0,1167023.0,64076.0,0.05739
Guadalajara,2014,6432.0,255426.0,1162564.0,61858.0,0.025181
Guadalajara,2014,6432.0,130197.0,1162564.0,61858.0,0.049402
Guadalajara,2014,6432.0,125229.0,1162564.0,61858.0,0.051362
Guadalajara,2015,6852.0,253686.0,1317018.0,88218.0,0.02701
Guadalajara,2015,6852.0,128952.0,1317018.0,88218.0,0.053136
Guadalajara,2015,6852.0,124734.0,1317018.0,88218.0,0.054933
Guadalajara,2016,7206.0,252882.0,1519167.0,90997.0,0.028496
Guadalajara,2016,7206.0,128265.0,1519167.0,90997.0,0.056181
Guadalajara,2016,7206.0,124617.0,1519167.0,90997.0,0.057825
Guadalajara,2017,8715.0,253310.0,1542164.0,87201.0,0.034404
Guadalajara,2017,8715.0,128341.0,1542164.0,87201.0,0.067905
Guadalajara,2017,8715.0,124969.0,1542164.0,87201.0,0.069737
Guadalajara,2018,10119.0,254308.0,1634489.0,85458.0,0.03979
Guadalajara,2018,10119.0,128854.0,1634489.0,85458.0,0.078531
Guadalajara,2018,10119.0,125454.0,1634489.0,85458.0,0.080659
Guadalajara,2019,10230.0,257762.0,1588355.0,84652.0,0.039688
Guadalajara,2019,10230.0,130534.0,1588355.0,84652.0,0.07837
Guadalajara,2019,10230.0,127228.0,1588355.0,84652.0,0.080407
Guadalajara,2020,9774.0,261995.0,743674.0,65643.0,0.037306
Guadalajara,2020,9774.0,132839.0,743674.0,65643.0,0.073578
Guadalajara,2020,9774.0,129156.0,743674.0,65643.0,0.075676
Guadalajara,2021,13269.0,265588.0,1087231.0,77367.0,0.049961
Guadalajara,2021,13269.0,134624.0,1087231.0,77367.0,0.098563
Guadalajara,2021,13269.0,130964.0,1087231.0,77367.0,0.101318
Guadalajara,2022,13113.0,,1475410.0,77968.0,
Guadalajara,2023,12042.0,,1470250.0,80151.0,
Guadalajara,2024,14496.0,,1530968.0,81996.0,
Huelva,1996,,454735.0,,,
Huelva,1996,,224776.0,,,
Huelva,1996,,229959.0,,,
Huelva,1998,,453958.0,,,
Huelva,1998,,224433.0,,,
Huelva,1998,,229525.0,,,
Huelva,1999,,457507.0,4136566.0,14721.0,
Huelva,1999,,226227.0,4136566.0,14721.0,
Huelva,1999,,231280.0,4136566.0,14721.0,
Huelva,2000,,458998.0,4380978.0,14276.0,
Huelva,2000,,227014.0,4380978.0,14276.0,
Huelva,2000,,231984.0,4380978.0,14276.0,
Huelva,2001,,461730.0,4496553.0,148695.0,
Huelva,2001,,228771.0,4496553.0,148695.0,
Huelva,2001,,232959.0,4496553.0,148695.0,
Huelva,2002,,464934.0,4958748.0,163750.0,
Huelva,2002,,230999.0,4958748.0,163750.0,
Huelva,2002,,233935.0,4958748.0,163750.0,
Huelva,2003,,472446.0,5210210.0,166017.0,
Huelva,2003,,234902.0,5210210.0,166017.0,
Huelva,2003,,237544.0,5210210.0,166017.0,
Huelva,2004,,476707.0,6970568.0,205908.0,
Huelva,2004,,237146.0,6970568.0,205908.0,
Huelva,2004,,239561.0,6970568.0,205908.0,
Huelva,2005,,483792.0,8072823.0,235911.0,
Huelva,2005,,241142.0,8072823.0,235911.0,
Huelva,2005,,242650.0,8072823.0,235911.0,
Huelva,2006,,492174.0,9068222.0,249329.0,
Huelva,2006,,246056.0,9068222.0,249329.0,
Huelva,2006,,246118.0,9068222.0,249329.0,
Huelva,2007,32049.0,497671.0,9216427.0,254341.0,0.064398
Huelva,2007,32049.0,248151.0,9216427.0,254341.0,0.129151
Huelva,2007,32049.0,249520.0,9216427.0,254341.0,0.128443
Huelva,2008,23646.0,507915.0,9517540.0,270934.0,0.046555
Huelva,2008,23646.0,252394.0,9517540.0,270934.0,0.093687
Huelva,2008,23646.0,255521.0,9517540.0,270934.0,0.09254
Huelva,2009,14259.0,513403.0,9425232.0,273935.0,0.027774
Huelva,2009,14259.0,255144.0,9425232.0,273935.0,0.055886
Huelva,2009,14259.0,258259.0,9425232.0,273935.0,0.055212
Huelva,2010,15204.0,518081.0,9740571.0,275263.0,0.029347
Huelva,2010,15204.0,257716.0,9740571.0,275263.0,0.058995
Huelva,2010,15204.0,260365.0,9740571.0,275263.0,0.058395
Huelva,2011,14019.0,521968.0,9700986.0,289965.0,0.026858
Huelva,2011,14019.0,259362.0,9700986.0,289965.0,0.054052
Huelva,2011,14019.0,262606.0,9700986.0,289965.0,0.053384
Huelva,2012,11934.0,522862.0,8543498.0,284246.0,0.022824
Huelva,2012,11934.0,259370.0,8543498.0,284246.0,0.046011
Huelva,2012,11934.0,263492.0,8543498.0,284246.0,0.045292
Huelva,2013,11157.0,520668.0,8821875.0,280663.0,0.021428
Huelva,2013,11157.0,258387.0,8821875.0,280663.0,0.043179
Huelva,2013,11157.0,262281.0,8821875.0,280663.0,0.042538
Huelva,2014,10683.0,519229.0,8698141.0,277509.0,0.020575
Huelva,2014,10683.0,257542.0,8698141.0,277509.0,0.041481
Huelva,2014,10683.0,261687.0,8698141.0,277509.0,0.040824
Huelva,2015,10719.0,520017.0,8781385.0,361072.0,0.020613
Huelva,2015,10719.0,257699.0,8781385.0,361072.0,0.041595
Huelva,2015,10719.0,262318.0,8781385.0,361072.0,0.040863
Huelva,2016,11982.0,519596.0,9782894.0,394479.0,0.02306
Huelva,2016,11982.0,257571.0,9782894.0,394479.0,0.046519
Huelva,2016,11982.0,262025.0,9782894.0,394479.0,0.045728
Huelva,2017,14799.0,518930.0,10237421.0,402053.0,0.028518
Huelva,2017,14799.0,257613.0,10237421.0,402053.0,0.057447
Huelva,2017,14799.0,261317.0,10237421.0,402053.0,0.056632
Huelva,2018,16560.0,519932.0,10053465.0,390350.0,0.03185
Huelva,2018,16560.0,257713.0,10053465.0,390350.0,0.064258
Huelva,2018,16560.0,262219.0,10053465.0,390350.0,0.063153
Huelva,2019,16983.0,521870.0,10501192.0,386028.0,0.032543
Huelva,2019,16983.0,258413.0,10501192.0,386028.0,0.06572
Huelva,2019,16983.0,263457.0,10501192.0,386028.0,0.064462
Huelva,2020,14958.0,524278.0,3896894.0,191379.0,0.028531
Huelva,2020,14958.0,259496.0,3896894.0,191379.0,0.057643
Huelva,2020,14958.0,264782.0,3896894.0,191379.0,0.056492
Huelva,2021,21594.0,525835.0,6728640.0,245593.0,0.041066
Huelva,2021,21594.0,260581.0,6728640.0,245593.0,0.082869
Huelva,2021,21594.0,265254.0,6728640.0,245593.0,0.081409
Huelva,2022,22698.0,,9614842.0,355972.0,
Huelva,2023,20202.0,,9804283.0,365387.0,
Huelva,2024,21888.0,,10317024.0,374632.0,
Huesca,1996,,206916.0,,,
Huesca,1996,,103976.0,,,
Huesca,1996,,102940.0,,,
Huesca,1998,,204956.0,,,
Huesca,1998,,102854.0,,,
Huesca,1998,,102102.0,,,
Huesca,1999,,205429.0,4023026.0,15534.0,
Huesca,1999,,103135.0,4023026.0,15534.0,
Huesca,1999,,102294.0,4023026.0,15534.0,
Huesca,2000,,205430.0,3765926.0,14779.0,
Huesca,2000,,103220.0,3765926.0,14779.0,
Huesca,2000,,102210.0,3765926.0,14779.0,
Huesca,2001,,205955.0,4203485.0,157978.0,
Huesca,2001,,103711.0,4203485.0,157978.0,
Huesca,2001,,102244.0,4203485.0,157978.0,
