provincia,anyo,entradas,salidas,saldo_neto,tasa_atraccion,delta_saldo_yoy,ranking_atraccion_anio,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita,cob_100mbps_pct,ranking_anio
Cádiz,2014,8289,12380,-4091,-0.4935,5429,42,23331.0,613340.0,16916684.0,513227.0,0.038039,68.4217,13.0
Cádiz,2014,8289,12380,-4091,-0.4935,5429,42,23331.0,626835.0,16916684.0,513227.0,0.03722,68.4217,13.0
Cádiz,2015,76886,12553,64333,0.8367,68424,1,27228.0,1240284.0,18317523.0,710859.0,0.021953,69.9987,12.0
Cádiz,2015,76886,12553,64333,0.8367,68424,1,27228.0,613094.0,18317523.0,710859.0,0.044411,69.9987,12.0
Cádiz,2015,76886,12553,64333,0.8367,68424,1,27228.0,627190.0,18317523.0,710859.0,0.043413,69.9987,12.0
Cádiz,2016,3052,12286,-9234,-3.0256,-73567,46,30951.0,1239889.0,19672682.0,727397.0,0.024963,71.1589,15.0
Cádiz,2016,3052,12286,-9234,-3.0256,-73567,46,30951.0,612858.0,19672682.0,727397.0,0.050503,71.1589,15.0
Cádiz,2016,3052,12286,-9234,-3.0256,-73567,46,30951.0,627031.0,19672682.0,727397.0,0.049361,71.1589,15.0
Cádiz,2017,4430,12733,-8303,-1.8743,931,47,32625.0,1239435.0,20433954.0,736971.0,0.026322,78.3134,15.0
Cádiz,2017,4430,12733,-8303,-1.8743,931,47,32625.0,612191.0,20433954.0,736971.0,0.053292,78.3134,15.0
Cádiz,2017,4430,12733,-8303,-1.8743,931,47,32625.0,627244.0,20433954.0,736971.0,0.052013,78.3134,15.0
Cádiz,2018,6220,13023,-6803,-1.0937,1500,43,40320.0,1238714.0,20836384.0,761740.0,0.03255,82.7307,15.0
Cádiz,2018,6220,13023,-6803,-1.0937,1500,43,40320.0,611357.0,20836384.0,761740.0,0.065952,82.7307,15.0
Cádiz,2018,6220,13023,-6803,-1.0937,1500,43,40320.0,627357.0,20836384.0,761740.0,0.06427,82.7307,15.0
Cádiz,2019,8929,13013,-4084,-0.4574,2719,37,40983.0,1240155.0,21613903.0,774823.0,0.033047,84.0373,15.0
Cádiz,2019,8929,13013,-4084,-0.4574,2719,37,40983.0,611791.0,21613903.0,774823.0,0.066989,84.0373,15.0
Cádiz,2019,8929,13013,-4084,-0.4574,2719,37,40983.0,628364.0,21613903.0,774823.0,0.065222,84.0373,15.0
Cádiz,2020,7021,9766,-2745,-0.391,1339,40,33345.0,1244049.0,8614013.0,443470.0,0.026804,86.6337,21.0
Cádiz,2020,7021,9766,-2745,-0.391,1339,40,33345.0,613561.0,8614013.0,443470.0,0.054347,86.6337,21.0
Cádiz,2020,7021,9766,-2745,-0.391,1339,40,33345.0,630488.0,8614013.0,443470.0,0.052888,86.6337,21.0
Cádiz,2021,10139,11307,-1168,-0.1152,1577,33,49713.0,1245960.0,14645619.0,583454.0,0.039899,92.2155,14.0
Cádiz,2021,10139,11307,-1168,-0.1152,1577,33,49713.0,614084.0,14645619.0,583454.0,0.080955,92.2155,14.0
Cádiz,2021,10139,11307,-1168,-0.1152,1577,33,49713.0,631876.0,14645619.0,583454.0,0.078675,92.2155,14.0
Córdoba,2008,46315,7357,38958,0.8412,,2,25365.0,798822.0,4893730.0,130287.0,0.031753,,
Córdoba,2008,46315,7357,38958,0.8412,,2,25365.0,392658.0,4893730.0,130287.0,0.064598,,
Córdoba,2008,46315,7357,38958,0.8412,,2,25365.0,406164.0,4893730.0,130287.0,0.06245,,
Córdoba,2009,4213,7423,-3210,-0.7619,-42168,37,16443.0,803998.0,4325387.0,131415.0,0.020452,,
Córdoba,2009,4213,7423,-3210,-0.7619,-42168,37,16443.0,395225.0,4325387.0,131415.0,0.041604,,
Córdoba,2009,4213,7423,-3210,-0.7619,-42168,37,16443.0,408773.0,4325387.0,131415.0,0.040225,,
Córdoba,2010,2661,7417,-4756,-1.7873,-1546,39,16656.0,805108.0,4560676.0,137424.0,0.020688,,
Córdoba,2010,2661,7417,-4756,-1.7873,-1546,39,16656.0,395570.0,4560676.0,137424.0,0.042106,,
Córdoba,2010,2661,7417,-4756,-1.7873,-1546,39,16656.0,409538.0,4560676.0,137424.0,0.04067,,
Córdoba,2011,13896,7768,6128,0.441,10884,10,13566.0,805857.0,5167098.0,147139.0,0.016834,,
Córdoba,2011,13896,7768,6128,0.441,10884,10,13566.0,395858.0,5167098.0,147139.0,0.03427,,
Córdoba,2011,13896,7768,6128,0.441,10884,10,13566.0,409999.0,5167098.0,147139.0,0.033088,,
Córdoba,2012,3538,7725,-4187,-1.1834,-10315,39,11820.0,804498.0,5181887.0,151922.0,0.014692,,
Córdoba,2012,3538,7725,-4187,-1.1834,-10315,39,11820.0,395300.0,5181887.0,151922.0,0.029901,,
Córdoba,2012,3538,7725,-4187,-1.1834,-10315,39,11820.0,409198.0,5181887.0,151922.0,0.028886,,
Córdoba,2013,12890,7708,5182,0.402,9369,10,11943.0,802422.0,5160261.0,147565.0,0.014884,44.0519,30.0
Córdoba,2013,12890,7708,5182,0.402,9369,10,11943.0,394189.0,5160261.0,147565.0,0.030298,44.0519,30.0
Córdoba,2013,12890,7708,5182,0.402,9369,10,11943.0,408233.0,5160261.0,147565.0,0.029255,44.0519,30.0
Córdoba,2014,6934,7696,-762,-0.1099,-5944,25,11265.0,799402.0,5625502.0,148668.0,0.014092,52.0627,24.0
Córdoba,2014,6934,7696,-762,-0.1099,-5944,25,11265.0,392644.0,5625502.0,148668.0,0.02869,52.0627,24.0
Córdoba,2014,6934,7696,-762,-0.1099,-5944,25,11265.0,406758.0,5625502.0,148668.0,0.027695,52.0627,24.0
Córdoba,2015,4652,7924,-3272,-0.7034,-2510,38,13335.0,795611.0,5966612.0,216879.0,0.016761,54.9426,25.0
Córdoba,2015,4652,7924,-3272,-0.7034,-2510,38,13335.0,390559.0,5966612.0,216879.0,0.034143,54.9426,25.0
Córdoba,2015,4652,7924,-3272,-0.7034,-2510,38,13335.0,405052.0,5966612.0,216879.0,0.032922,54.9426,25.0
Córdoba,2016,1744,8114,-6370,-3.6525,-3098,42,14388.0,791610.0,6241624.0,219958.0,0.018176,57.1073,26.0
Córdoba,2016,1744,8114,-6370,-3.6525,-3098,42,14388.0,388470.0,6241624.0,219958.0,0.037038,57.1073,26.0
Córdoba,2016,1744,8114,-6370,-3.6525,-3098,42,14388.0,403140.0,6241624.0,219958.0,0.03569,57.1073,26.0
Córdoba,2017,3320,8245,-4925,-1.4834,1445,42,16908.0,788219.0,6465224.0,223145.0,0.021451,62.6953,26.0
Córdoba,2017,3320,8245,-4925,-1.4834,1445,42,16908.0,386736.0,6465224.0,223145.0,0.04372,62.6953,26.0
Córdoba,2017,3320,8245,-4925,-1.4834,1445,42,16908.0,401483.0,6465224.0,223145.0,0.042114,62.6953,26.0
Córdoba,2018,4201,8073,-3872,-0.9217,1053,37,19584.0,785240.0,6274797.0,219339.0,0.02494,72.7372,25.0
Córdoba,2018,4201,8073,-3872,-0.9217,1053,37,19584.0,385085.0,6274797.0,219339.0,0.050856,72.7372,25.0
Córdoba,2018,4201,8073,-3872,-0.9217,1053,37,19584.0,400155.0,6274797.0,219339.0,0.048941,72.7372,25.0
Córdoba,2019,1513,8292,-6779,-4.4805,-2907,43,19890.0,782979.0,6542846.0,225356.0,0.025403,87.5431,11.0
Córdoba,2019,1513,8292,-6779,-4.4805,-2907,43,19890.0,383790.0,6542846.0,225356.0,0.051825,87.5431,11.0
Córdoba,2019,1513,8292,-6779,-4.4805,-2907,43,19890.0,399189.0,6542846.0,225356.0,0.049826,87.5431,11.0
Córdoba,2020,3650,6371,-2721,-0.7455,4058,39,16794.0,781451.0,2137735.0,129791.0,0.021491,90.5512,16.0
Córdoba,2020,3650,6371,-2721,-0.7455,4058,39,16794.0,382886.0,2137735.0,129791.0,0.043862,90.5512,16.0
Córdoba,2020,3650,6371,-2721,-0.7455,4058,39,16794.0,398565.0,2137735.0,129791.0,0.042136,90.5512,16.0
Córdoba,2021,1967,7708,-5741,-2.9187,-3020,46,23034.0,776789.0,3400230.0,171654.0,0.029653,88.9993,19.0
Córdoba,2021,1967,7708,-5741,-2.9187,-3020,46,23034.0,380473.0,3400230.0,171654.0,0.06054,88.9993,19.0
Córdoba,2021,1967,7708,-5741,-2.9187,-3020,46,23034.0,396316.0,3400230.0,171654.0,0.05812,88.9993,19.0
Gipuzkoa,2008,8845,5320,3525,0.3985,,16,17820.0,701056.0,5007745.0,129648.0,0.025419,,
Gipuzkoa,2008,8845,5320,3525,0.3985,,16,17820.0,344679.0,5007745.0,129648.0,0.0517,,
Gipuzkoa,2008,8845,5320,3525,0.3985,,16,17820.0,356377.0,5007745.0,129648.0,0.050003,,
Gipuzkoa,2009,3780,5303,-1523,-0.4029,-5048,30,13641.0,705698.0,4925268.0,131517.0,0.01933,,
Gipuzkoa,2009,3780,5303,-1523,-0.4029,-5048,30,13641.0,346820.0,4925268.0,131517.0,0.039332,,
Gipuzkoa,2009,3780,5303,-1523,-0.4029,-5048,30,13641.0,358878.0,4925268.0,131517.0,0.03801,,
Gipuzkoa,2010,15437,5232,10205,0.6611,11728,6,15672.0,707263.0,5288428.0,139113.0,0.022159,,
Gipuzkoa,2010,15437,5232,10205,0.6611,11728,6,15672.0,347027.0,5288428.0,139113.0,0.045161,,
Gipuzkoa,2010,15437,5232,10205,0.6611,11728,6,15672.0,360236.0,5288428.0,139113.0,0.043505,,
Gipuzkoa,2011,12935,5204,7731,0.5977,-2474,8,14247.0,709607.0,5489915.0,137787.0,0.020077,,
Gipuzkoa,2011,12935,5204,7731,0.5977,-2474,8,14247.0,347653.0,5489915.0,137787.0,0.040981,,
Gipuzkoa,2011,12935,5204,7731,0.5977,-2474,8,14247.0,361954.0,5489915.0,137787.0,0.039361,,
Gipuzkoa,2012,4874,4582,292,0.0599,-7439,26,12435.0,712097.0,5367614.0,133831.0,0.017463,,
Gipuzkoa,2012,4874,4582,292,0.0599,-7439,26,12435.0,348655.0,5367614.0,133831.0,0.035666,,
Gipuzkoa,2012,4874,4582,292,0.0599,-7439,26,12435.0,363442.0,5367614.0,133831.0,0.034215,,
Gipuzkoa,2013,3499,4880,-1381,-0.3947,-1673,29,9753.0,713818.0,5460073.0,139531.0,0.013663,82.6671,4.0
Gipuzkoa,2013,3499,4880,-1381,-0.3947,-1673,29,9753.0,349551.0,5460073.0,139531.0,0.027902,82.6671,4.0
Gipuzkoa,2013,3499,4880,-1381,-0.3947,-1673,29,9753.0,364267.0,5460073.0,139531.0,0.026774,82.6671,4.0
Gipuzkoa,2014,2207,5006,-2799,-1.2682,-1418,34,12000.0,715148.0,5523281.0,140444.0,0.01678,83.2112,5.0
Gipuzkoa,2014,2207,5006,-2799,-1.2682,-1418,34,12000.0,350014.0,5523281.0,140444.0,0.034284,83.2112,5.0
Gipuzkoa,2014,2207,5006,-2799,-1.2682,-1418,34,12000.0,365134.0,5523281.0,140444.0,0.032865,83.2112,5.0
Gipuzkoa,2015,3403,5276,-1873,-0.5504,926,31,13569.0,716834.0,6085751.0,207322.0,0.018929,84.8332,5.0
Gipuzkoa,2015,3403,5276,-1873,-0.5504,926,31,13569.0,350799.0,6085751.0,207322.0,0.03868,84.8332,5.0
Gipuzkoa,2015,3403,5276,-1873,-0.5504,926,31,13569.0,366035.0,6085751.0,207322.0,0.03707,84.8332,5.0
Gipuzkoa,2016,5761,5177,584,0.1014,2457,22,15879.0,717832.0,6436693.0,212698.0,0.022121,93.2794,3.0
Gipuzkoa,2016,5761,5177,584,0.1014,2457,22,15879.0,350998.0,6436693.0,212698.0,0.04524,93.2794,3.0
Gipuzkoa,2016,5761,5177,584,0.1014,2457,22,15879.0,366834.0,6436693.0,212698.0,0.043287,93.2794,3.0
Gipuzkoa,2017,40368,5220,35148,0.8707,34564,2,17385.0,719282.0,6698954.0,222393.0,0.02417,96.2181,2.0
Gipuzkoa,2017,40368,5220,35148,0.8707,34564,2,17385.0,351262.0,6698954.0,222393.0,0.049493,96.2181,2.0
Gipuzkoa,2017,40368,5220,35148,0.8707,34564,2,17385.0,368020.0,6698954.0,222393.0,0.047239,96.2181,2.0
Gipuzkoa,2018,14178,5467,8711,0.6144,-26437,7,19701.0,720592.0,6975504.0,228361.0,0.02734,96.7436,3.0
Gipuzkoa,2018,14178,5467,8711,0.6144,-26437,7,19701.0,351696.0,6975504.0,228361.0,0.056017,96.7436,3.0
Gipuzkoa,2018,14178,5467,8711,0.6144,-26437,7,19701.0,368896.0,6975504.0,228361.0,0.053405,96.7436,3.0
Gipuzkoa,2019,5011,5505,-494,-0.0986,-9205,25,21591.0,723576.0,7184429.0,230480.0,0.029839,97.5791,2.0
Gipuzkoa,2019,5011,5505,-494,-0.0986,-9205,25,21591.0,353363.0,7184429.0,230480.0,0.061101,97.5791,2.0
Gipuzkoa,2019,5011,5505,-494,-0.0986,-9205,25,21591.0,370213.0,7184429.0,230480.0,0.05832,97.5791,2.0
Gipuzkoa,2020,8309,4923,3386,0.4075,3880,16,16938.0,727121.0,2966958.0,157720.0,0.023295,96.0171,4.0
Gipuzkoa,2020,8309,4923,3386,0.4075,3880,16,16938.0,355130.0,2966958.0,157720.0,0.047695,96.0171,4.0
Gipuzkoa,2020,8309,4923,3386,0.4075,3880,16,16938.0,371991.0,2966958.0,157720.0,0.045533,96.0171,4.0
Gipuzkoa,2021,4154,5877,-1723,-0.4148,-5109,36,21195.0,726033.0,5127612.0,205755.0,0.029193,93.9543,8.0
Gipuzkoa,2021,4154,5877,-1723,-0.4148,-5109,36,21195.0,354717.0,5127612.0,205755.0,0.059752,93.9543,8.0
Gipuzkoa,2021,4154,5877,-1723,-0.4148,-5109,36,21195.0,371316.0,5127612.0,205755.0,0.057081,93.9543,8.0
Girona,2008,3759,11570,-7811,-2.0779,,45,28356.0,731864.0,28808055.0,753980.0,0.038745,,
Girona,2008,3759,11570,-7811,-2.0779,,45,28356.0,372266.0,28808055.0,753980.0,0.076171,,
Girona,2008,3759,11570,-7811,-2.0779,,45,28356.0,359598.0,28808055.0,753980.0,0.078855,,
Girona,2009,6354,11753,-5399,-0.8497,2412,43,21555.0,747782.0,26342240.0,706639.0,0.028825,,
Girona,2009,6354,11753,-5399,-0.8497,2412,43,21555.0,379629.0,26342240.0,706639.0,0.056779,,
Girona,2009,6354,11753,-5399,-0.8497,2412,43,21555.0,368153.0,26342240.0,706639.0,0.058549,,
Girona,2010,71564,11759,59805,0.8357,65204,1,23982.0,753046.0,27800014.0,740225.0,0.031847,,
Girona,2010,71564,11759,59805,0.8357,65204,1,23982.0,380773.0,27800014.0,740225.0,0.062982,,
Girona,2010,71564,11759,59805,0.8357,65204,1,23982.0,372273.0,27800014.0,740225.0,0.06442,,
Girona,2011,5856,11527,-5671,-0.9684,-65476,42,20373.0,756810.0,28304033.0,730551.0,0.02692,,
Girona,2011,5856,11527,-5671,-0.9684,-65476,42,20373.0,381448.0,28304033.0,730551.0,0.05341,,
Girona,2011,5856,11527,-5671,-0.9684,-65476,42,20373.0,375362.0,28304033.0,730551.0,0.054276,,
Girona,2012,18309,10714,7595,0.4148,13266,5,20538.0,761627.0,27569257.0,726565.0,0.026966,,
Girona,2012,18309,10714,7595,0.4148,13266,5,20538.0,383428.0,27569257.0,726565.0,0.053564,,
Girona,2012,18309,10714,7595,0.4148,13266,5,20538.0,378199.0,27569257.0,726565.0,0.054305,,
Girona,2013,2132,10503,-8371,-3.9264,-15966,46,21087.0,761632.0,28717345.0,732376.0,0.027687,14.701,51.0
Girona,2013,2132,10503,-8371,-3.9264,-15966,46,21087.0,382685.0,28717345.0,732376.0,0.055103,14.701,51.0
Girona,2013,2132,10503,-8371,-3.9264,-15966,46,21087.0,378947.0,28717345.0,732376.0,0.055646,14.701,51.0
Girona,2014,2776,10501,-7725,-2.7828,646,46,22116.0,756156.0,28727855.0,725478.0,0.029248,25.5206,47.0
Girona,2014,2776,10501,-7725,-2.7828,646,46,22116.0,379175.0,28727855.0,725478.0,0.058327,25.5206,47.0
Girona,2014,2776,10501,-7725,-2.7828,646,46,22116.0,376981.0,28727855.0,725478.0,0.058666,25.5206,47.0
Girona,2015,5670,10221,-4551,-0.8026,3174,42,22836.0,753054.0,30282669.0,1065457.0,0.030325,34.0723,44.0
Girona,2015,5670,10221,-4551,-0.8026,3174,42,22836.0,376936.0,30282669.0,1065457.0,0.060583,34.0723,44.0
Girona,2015,5670,10221,-4551,-0.8026,3174,42,22836.0,376118.0,30282669.0,1065457.0,0.060715,34.0723,44.0
Girona,2016,8344,9172,-828,-0.0992,3723,27,27003.0,753576.0,32286480.0,1105977.0,0.035833,40.0035,42.0
Girona,2016,8344,9172,-828,-0.0992,3723,27,27003.0,376943.0,32286480.0,1105977.0,0.071637,40.0035,42.0
Girona,2016,8344,9172,-828,-0.0992,3723,27,27003.0,376633.0,32286480.0,1105977.0,0.071696,40.0035,42.0
Girona,2017,13570,8656,4914,0.3621,5742,10,31059.0,755716.0,31628407.0,1076160.0,0.041099,53.7986,38.0
Girona,2017,13570,8656,4914,0.3621,5742,10,31059.0,377615.0,31628407.0,1076160.0,0.08225,53.7986,38.0
Girona,2017,13570,8656,4914,0.3621,5742,10,31059.0,378101.0,31628407.0,1076160.0,0.082145,53.7986,38.0
Girona,2018,2376,9223,-6847,-2.8817,-11761,44,32283.0,761947.0,32129091.0,1080992.0,0.042369,58.3832,43.0
Girona,2018,2376,9223,-6847,-2.8817,-11761,44,32283.0,380690.0,32129091.0,1080992.0,0.084801,58.3832,43.0
Girona,2018,2376,9223,-6847,-2.8817,-11761,44,32283.0,381257.0,32129091.0,1080992.0,0.084675,58.3832,43.0
Girona,2019,5851,9317,-3466,-0.5924,3381,35,32718.0,771044.0,32857379.0,1105508.0,0.042433,60.3865,44.0
Girona,2019,5851,9317,-3466,-0.5924,3381,35,32718.0,385298.0,32857379.0,1105508.0,0.084916,60.3865,44.0
Girona,2019,5851,9317,-3466,-0.5924,3381,35,32718.0,385746.0,32857379.0,1105508.0,0.084817,60.3865,44.0
Girona,2020,13519,7745,5774,0.4271,9240,7,27714.0,781788.0,9997604.0,500254.0,0.03545,71.837,43.0
Girona,2020,13519,7745,5774,0.4271,9240,7,27714.0,391183.0,9997604.0,500254.0,0.070847,71.837,43.0
Girona,2020,13519,7745,5774,0.4271,9240,7,27714.0,390605.0,9997604.0,500254.0,0.070951,71.837,43.0
Girona,2021,3893,9018,-5125,-1.3165,-10899,44,37596.0,786596.0,18207151.0,751268.0,0.047796,81.4526,35.0
Girona,2021,3893,9018,-5125,-1.3165,-10899,44,37596.0,393769.0,18207151.0,751268.0,0.095477,81.4526,35.0
Girona,2021,3893,9018,-5125,-1.3165,-10899,44,37596.0,392827.0,18207151.0,751268.0,0.095706,81.4526,35.0
Granada,2008,2006,11344,-9338,-4.655,,46,38538.0,901220.0,14038396.0,370123.0,0.042762,,
Granada,2008,2006,11344,-9338,-4.655,,46,38538.0,447280.0,14038396.0,370123.0,0.086161,,
Granada,2008,2006,11344,-9338,-4.655,,46,38538.0,453940.0,14038396.0,370123.0,0.084897,,
Granada,2009,15292,11077,4215,0.2756,13553,15,29184.0,907428.0,12956108.0,392123.0,0.032161,,
Granada,2009,15292,11077,4215,0.2756,13553,15,29184.0,448784.0,12956108.0,392123.0,0.065029,,
Granada,2009,15292,11077,4215,0.2756,13553,15,29184.0,458644.0,12956108.0,392123.0,0.063631,,
Granada,2010,2553,11065,-8512,-3.3341,-12727,46,26805.0,918072.0,13365728.0,396930.0,0.029197,,
Granada,2010,2553,11065,-8512,-3.3341,-12727,46,26805.0,453734.0,13365728.0,396930.0,0.059076,,
Granada,2010,2553,11065,-8512,-3.3341,-12727,46,26805.0,464338.0,13365728.0,396930.0,0.057727,,
Granada,2011,1891,11830,-9939,-5.2559,-1427,45,24129.0,924550.0,14297406.0,406946.0,0.026098,,
Granada,2011,1891,11830,-9939,-5.2559,-1427,45,24129.0,457084.0,14297406.0,406946.0,0.052789,,
Granada,2011,1891,11830,-9939,-5.2559,-1427,45,24129.0,467466.0,14297406.0,406946.0,0.051617,,
Granada,2012,3374,11375,-8001,-2.3714,1938,44,19491.0,922928.0,13723203.0,393752.0,0.021119,,
Granada,2012,3374,11375,-8001,-2.3714,1938,44,19491.0,456216.0,13723203.0,393752.0,0.042723,,
Granada,2012,3374,11375,-8001,-2.3714,1938,44,19491.0,466712.0,13723203.0,393752.0,0.041762,,
Granada,2013,8706,10756,-2050,-0.2355,5951,32,19197.0,919319.0,14716069.0,398121.0,0.020882,31.1198,36.0
Granada,2013,8706,10756,-2050,-0.2355,5951,32,19197.0,453670.0,14716069.0,398121.0,0.042315,31.1198,36.0
Granada,2013,8706,10756,-2050,-0.2355,5951,32,19197.0,465649.0,14716069.0,398121.0,0.041226,31.1198,36.0
Granada,2014,10394,11195,-801,-0.0771,1249,26,18549.0,919455.0,15635135.0,412804.0,0.020174,36.0342,36.0
Granada,2014,10394,11195,-801,-0.0771,1249,26,18549.0,453407.0,15635135.0,412804.0,0.04091,36.0342,36.0
Granada,2014,10394,11195,-801,-0.0771,1249,26,18549.0,466048.0,15635135.0,412804.0,0.039801,36.0342,36.0
Granada,2015,13680,11304,2376,0.1737,3177,11,20787.0,917297.0,16514631.0,601889.0,0.022661,45.7772,33.0
Granada,2015,13680,11304,2376,0.1737,3177,11,20787.0,451907.0,16514631.0,601889.0,0.045998,45.7772,33.0
Granada,2015,13680,11304,2376,0.1737,3177,11,20787.0,465390.0,16514631.0,601889.0,0.044666,45.7772,33.0
Granada,2016,2533,11092,-8559,-3.379,-10935,45,22335.0,915392.0,17267061.0,602655.0,0.024399,54.8524,28.0
Granada,2016,2533,11092,-8559,-3.379,-10935,45,22335.0,451148.0,17267061.0,602655.0,0.049507,54.8524,28.0
Granada,2016,2533,11092,-8559,-3.379,-10935,45,22335.0,464244.0,17267061.0,602655.0,0.04811,54.8524,28.0
Granada,2017,18873,11050,7823,0.4145,16382,6,27513.0,912938.0,17551631.0,591323.0,0.030137,60.0236,29.0
Granada,2017,18873,11050,7823,0.4145,16382,6,27513.0,449821.0,17551631.0,591323.0,0.061164,60.0236,29.0
Granada,2017,18873,11050,7823,0.4145,16382,6,27513.0,463117.0,17551631.0,591323.0,0.059408,60.0236,29.0
Granada,2018,4623,11258,-6635,-1.4352,-14458,42,30810.0,912075.0,18653533.0,617320.0,0.03378,66.5655,30.0
Granada,2018,4623,11258,-6635,-1.4352,-14458,42,30810.0,449318.0,18653533.0,617320.0,0.068571,66.5655,30.0
Granada,2018,4623,11258,-6635,-1.4352,-14458,42,30810.0,462757.0,18653533.0,617320.0,0.066579,66.5655,30.0
Granada,2019,5480,11389,-5909,-1.0783,726,42,31191.0,914678.0,19736069.0,616898.0,0.034101,72.0243,28.0
Granada,2019,5480,11389,-5909,-1.0783,726,42,31191.0,450555.0,19736069.0,616898.0,0.069228,72.0243,28.0
Granada,2019,5480,11389,-5909,-1.0783,726,42,31191.0,464123.0,19736069.0,616898.0,0.067204,72.0243,28.0
Granada,2020,10243,9112,1131,0.1104,7040,28,26751.0,919168.0,6183905.0,323513.0,0.029103,80.8172,26.0
Granada,2020,10243,9112,1131,0.1104,7040,28,26751.0,452595.0,6183905.0,323513.0,0.059106,80.8172,26.0
Granada,2020,10243,9112,1131,0.1104,7040,28,26751.0,466573.0,6183905.0,323513.0,0.057335,80.8172,26.0
Granada,2021,9197,10885,-1688,-0.1835,-2819,35,36126.0,921338.0,8805255.0,412291.0,0.03921,88.1713,22.0
Granada,2021,9197,10885,-1688,-0.1835,-2819,35,36126.0,453683.0,8805255.0,412291.0,0.079628,88.1713,22.0
Granada,2021,9197,10885,-1688,-0.1835,-2819,35,36126.0,467655.0,8805255.0,412291.0,0.077249,88.1713,22.0
Guadalajara,2008,8588,5240,3348,0.3898,,18,14946.0,237787.0,1643570.0,67944.0,0.062855,,
Guadalajara,2008,8588,5240,3348,0.3898,,18,14946.0,122327.0,1643570.0,67944.0,0.122181,,
Guadalajara,2008,8588,5240,3348,0.3898,,18,14946.0,115460.0,1643570.0,67944.0,0.129447,,
Guadalajara,2009,8356,5602,2754,0.3296,-594,18,10644.0,246151.0,1401630.0,65255.0,0.043242,,
Guadalajara,2009,8356,5602,2754,0.3296,-594,18,10644.0,126608.0,1401630.0,65255.0,0.084071,,
Guadalajara,2009,8356,5602,2754,0.3296,-594,18,10644.0,119543.0,1401630.0,65255.0,0.089039,,
Guadalajara,2010,3697,5821,-2124,-0.5745,-4878,33,8583.0,251563.0,1313427.0,65355.0,0.034119,,
Guadalajara,2010,3697,5821,-2124,-0.5745,-4878,33,8583.0,129170.0,1313427.0,65355.0,0.066447,,
Guadalajara,2010,3697,5821,-2124,-0.5745,-4878,33,8583.0,122393.0,1313427.0,65355.0,0.070127,,
Guadalajara,2011,18685,6549,12136,0.6495,14260,6,8820.0,256461.0,1265437.0,64688.0,0.034391,,
Guadalajara,2011,18685,6549,12136,0.6495,14260,6,8820.0,131532.0,1265437.0,64688.0,0.067056,,
Guadalajara,2011,18685,6549,12136,0.6495,14260,6,8820.0,124929.0,1265437.0,64688.0,0.0706,,
Guadalajara,2012,4665,7053,-2388,-0.5119,-14524,33,6711.0,259537.0,1157665.0,63808.0,0.025858,,
Guadalajara,2012,4665,7053,-2388,-0.5119,-14524,33,6711.0,133009.0,1157665.0,63808.0,0.050455,,
Guadalajara,2012,4665,7053,-2388,-0.5119,-14524,33,6711.0,126528.0,1157665.0,63808.0,0.05304,,
Guadalajara,2013,5529,6848,-1319,-0.2386,1069,28,7227.0,257723.0,1167023.0,64076.0,0.028042,29.9973,37.0
Guadalajara,2013,5529,6848,-1319,-0.2386,1069,28,7227.0,131796.0,1167023.0,64076.0,0.054835,29.9973,37.0
Guadalajara,2013,5529,6848,-1319,-0.2386,1069,28,7227.0,125927.0,1167023.0,64076.0,0.05739,29.9973,37.0
Guadalajara,2014,2785,6567,-3782,-1.358,-2463,40,6432.0,255426.0,1162564.0,61858.0,0.025181,30.0297,40.0
Guadalajara,2014,2785,6567,-3782,-1.358,-2463,40,6432.0,130197.0,1162564.0,61858.0,0.049402,30.0297,40.0
Guadalajara,2014,2785,6567,-3782,-1.358,-2463,40,6432.0,125229.0,1162564.0,61858.0,0.051362,30.0297,40.0
Guadalajara,2015,2135,6061,-3926,-1.8389,-144,40,6852.0,253686.0,1317018.0,88218.0,0.02701,39.0081,39.0
Guadalajara,2015,2135,6061,-3926,-1.8389,-144,40,6852.0,128952.0,1317018.0,88218.0,0.053136,39.0081,39.0
Guadalajara,2015,2135,6061,-3926,-1.8389,-144,40,6852.0,124734.0,1317018.0,88218.0,0.054933,39.0081,39.0
Guadalajara,2016,5731,5649,82,0.0143,4008,25,7206.0,252882.0,1519167.0,90997.0,0.028496,47.4209,35.0
Guadalajara,2016,5731,5649,82,0.0143,4008,25,7206.0,128265.0,1519167.0,90997.0,0.056181,47.4209,35.0
Guadalajara,2016,5731,5649,82,0.0143,4008,25,7206.0,124617.0,1519167.0,90997.0,0.057825,47.4209,35.0
Guadalajara,2017,17118,5648,11470,0.6701,11388,3,8715.0,253310.0,1542164.0,87201.0,0.034404,57.8403,32.0
Guadalajara,2017,17118,5648,11470,0.6701,11388,3,8715.0,128341.0,1542164.0,87201.0,0.067905,57.8403,32.0
Guadalajara,2017,17118,5648,11470,0.6701,11388,3,8715.0,124969.0,1542164.0,87201.0,0.069737,57.8403,32.0
Guadalajara,2018,10154,5750,4404,0.4337,-7066,14,10119.0,254308.0,1634489.0,85458.0,0.03979,62.717,35.0
Guadalajara,2018,10154,5750,4404,0.4337,-7066,14,10119.0,128854.0,1634489.0,85458.0,0.078531,62.717,35.0
